order_id,customer_id,product_id,order_date,quantity,status
O506848,C100913,P2047,10/14/2023,4,completed
O506849,C100062,P2027,03/07/2023,4,completed
O506850,C101192,P2026,02/03/2023,1,completed
O506851,C100481,P2209,02/25/2023,3,completed
O506852,C101108,P2023,12/04/2023,4,completed
O506853,C101259,P2203,08/17/2023,5,completed
O506854,C100561,P2246,03/22/2023,5,completed
O506855,C100379,P2075,09/21/2023,5,cancelled
O506856,C100475,P2148,07/12/2023,2,completed
O506857,C100519,P2243,05/22/2023,1,completed
O506858,C101304,P2092,06/07/2023,1,completed
O506859,C100886,P2140,05/25/2023,4,completed
O506860,C101279,P2195,09/30/2023,2,completed
O506861,C101351,P2145,05/14/2023,4,cancelled
O506862,C101237,P2192,01/04/2023,2,completed
O506863,C100806,P2107,01/29/2023,2,completed
O506864,C100311,P2148,07/27/2023,3,completed
O506865,C100318,P2281,06/05/2023,4,completed
O506866,C100073,P2251,01/19/2023,5,completed
O506867,C100414,P2231,03/19/2023,4,completed
O506868,C100810,P2292,11/15/2023,1,returned
O506869,C100272,P2088,06/19/2023,1,returned
O506870,C100019,P2223,08/26/2023,3,completed
O506871,C100186,P2057,08/20/2023,3,completed
O506872,C101307,P2048,01/22/2023,1,completed
O506873,C100915,P2248,11/07/2023,3,completed
O506874,C101006,P2213,03/18/2023,4,completed
O506875,C101129,P2050,05/06/2023,2,completed
O506876,C100971,P2269,07/25/2023,2,cancelled
O506877,C100230,P2198,11/29/2023,3,completed
O506878,C101255,P2199,08/19/2023,2,completed
O506879,C100097,P2005,08/08/2023,3,completed
O506880,C100179,P2154,02/23/2023,5,completed
O506881,C100142,P2133,03/21/2023,3,cancelled
O506882,C101104,P2206,05/15/2023,5,completed
O506883,C100220,P2070,02/10/2023,4,completed
O506884,C101455,P2025,11/29/2023,4,cancelled
O506885,C101492,P2110,10/31/2023,1,completed
O506886,C101486,P2060,03/26/2023,3,completed
O506887,C100948,P2175,09/18/2023,4,returned
O506888,C100913,P2183,02/05/2023,5,returned
O506889,C101452,P2204,10/08/2023,2,completed
O506890,C100279,P2244,05/15/2023,3,completed
O506891,C100412,P2270,03/07/2023,1,completed
O506892,C100976,P2002,02/09/2023,1,completed
O506893,C101058,P2105,05/24/2023,4,completed
O506894,C101133,P2087,01/30/2023,5,completed
O506895,C100808,P2208,07/02/2023,4,completed
O506896,C100237,P2000,07/23/2023,5,completed
O506897,C100456,P2188,03/27/2023,2,cancelled
O506898,C100557,P2142,04/04/2023,2,returned
O506899,C101414,P2004,06/18/2023,1,completed
O506900,C100597,P2073,09/19/2023,5,completed
O506901,C100755,P2085,07/22/2023,1,completed
O506902,C100619,P2266,06/03/2023,2,completed
O506903,C100783,P2167,07/19/2023,2,completed
O506904,C100229,P2042,01/25/2023,1,completed
O506905,C101314,P2078,04/21/2023,4,cancelled
O506906,C101338,P2252,12/01/2023,1,completed
O506907,C100754,P2075,02/27/2023,2,completed
O506908,C100125,P2012,05/10/2023,1,completed
O506909,C100732,P2107,05/15/2023,1,completed
O506910,C100259,P2027,03/25/2023,2,completed
O506911,C101229,P2182,11/18/2023,2,cancelled
O506912,C101486,P2084,10/26/2023,5,cancelled
O506913,C101306,P2141,05/11/2023,1,completed
O506914,C100911,P2058,03/13/2023,3,completed
O506915,C101152,P2131,05/18/2023,1,completed
O506916,C100186,P2263,11/01/2023,1,completed
O506917,C100975,P2140,08/27/2023,2,completed
O506918,C100669,P2166,01/16/2023,4,returned
O506919,C101349,P2139,03/01/2023,4,returned
O506920,C101018,P2036,06/09/2023,4,returned
O506921,C100936,P2050,01/04/2023,1,completed
O506922,C100982,P2167,11/06/2023,1,completed
O506923,C100425,P2086,06/20/2023,1,completed
O506924,C100840,P2003,03/01/2023,3,cancelled
O506925,C100837,P2215,03/02/2023,5,completed
O506926,C100607,P2043,01/12/2023,2,completed
O506927,C100983,P2025,05/03/2023,4,completed
O506928,C100607,P2262,03/11/2023,1,completed
O506929,C100169,P2261,03/07/2023,4,completed
O506930,C100005,P2278,05/22/2023,3,returned
O506931,C100290,P2065,12/30/2023,5,completed
O506932,C100385,P2165,04/27/2023,2,completed
O506933,C101325,P2003,08/13/2023,1,completed
O506934,C100351,P2220,03/29/2023,5,completed
O506935,C100731,P2256,03/01/2023,3,completed
O506936,C100200,P2113,07/22/2023,2,completed
O506937,C100782,P2286,06/07/2023,1,completed
O506938,C100467,P2203,06/10/2023,2,returned
O506939,C100031,P2003,03/30/2023,2,completed
O506940,C100238,P2231,05/16/2023,2,completed
O506941,C101024,P2180,09/13/2023,1,completed
O506942,C101246,P2275,08/16/2023,4,completed
O506943,C100974,P2150,05/06/2023,5,completed
O506944,C101228,P2258,08/11/2023,3,completed
O506945,C100375,P2257,10/18/2023,3,completed
O506946,C100713,P2233,10/09/2023,4,completed
O506947,C101119,P2296,03/09/2023,1,completed
O506948,C100557,P2172,09/27/2023,5,completed
O506949,C100012,P2292,10/11/2023,5,completed
O506950,C101400,P2174,08/07/2023,3,cancelled
O506951,C100489,P2016,03/25/2023,4,completed
O506952,C101314,P2039,01/26/2023,3,completed
O506953,C100448,P2027,03/25/2023,5,completed
O506954,C100697,P2020,08/26/2023,4,completed
O506955,C101383,P2036,09/01/2023,4,cancelled
O506956,C100025,P2281,11/12/2023,3,completed
O506957,C100501,P2005,12/24/2023,4,completed
O506958,C100082,P2112,01/17/2023,1,completed
O506959,C100203,P2064,12/16/2023,2,completed
O506960,C100979,P2171,12/11/2023,3,completed
O506961,C100865,P2081,04/22/2023,1,returned
O506962,C100508,P2160,06/24/2023,3,completed
O506963,C100982,P2119,04/25/2023,3,completed
O506964,C101239,P2148,05/31/2023,1,returned
O506965,C101405,P2084,02/02/2023,4,completed
O506966,C100778,P2282,07/07/2023,3,completed
O506967,C101224,P2238,09/10/2023,3,completed
O506968,C101471,P2094,02/15/2023,1,returned
O506969,C100459,P2110,03/11/2023,5,completed
O506970,C100127,P2127,08/22/2023,4,completed
O506971,C100808,P2287,03/01/2023,1,returned
O506972,C101032,P2297,09/02/2023,2,completed
O506973,C101232,P2212,11/29/2023,1,completed
O506974,C100402,P2293,12/20/2023,1,cancelled
O506975,C100959,P2085,01/01/2023,5,completed
O506976,C101277,P2279,11/01/2023,1,completed
O506977,C100204,P2247,07/16/2023,3,cancelled
O506978,C101059,P2262,10/22/2023,3,completed
O506979,C100934,P2130,02/20/2023,2,completed
O506980,C101321,P2094,12/19/2023,4,completed
O506981,C100848,P2108,10/02/2023,5,completed
O506982,C100281,P2062,09/18/2023,5,returned
O506983,C101116,P2142,04/08/2023,5,completed
O506984,C100264,P2038,05/05/2023,4,completed
O506985,C100164,P2278,09/12/2023,5,completed
O506986,C100492,P2220,11/17/2023,1,completed
O506987,C100093,P2251,05/18/2023,3,returned
O506988,C100084,P2237,07/17/2023,5,returned
O506989,C100698,P2252,04/11/2023,5,cancelled
O506990,C101082,P2230,06/18/2023,4,completed
O506991,C101010,P2246,04/14/2023,2,completed
O506992,C101078,P2203,08/05/2023,4,returned
O506993,C100799,P2023,12/15/2023,5,completed
O506994,C100047,P2011,01/04/2023,1,completed
O506995,C101198,P2148,03/11/2023,3,completed
O506996,C100344,P2230,03/24/2023,3,returned
O506997,C100617,P2077,02/10/2023,1,completed
O506998,C100152,P2157,01/15/2023,2,returned
O506999,C100470,P2102,06/13/2023,4,completed
O507000,C101103,P2129,02/08/2023,2,completed
O507001,C101421,P2211,07/10/2023,4,completed
O507002,C100443,P2226,04/06/2023,5,cancelled
O507003,C101433,P2280,04/26/2023,3,completed
O507004,C100632,P2239,09/24/2023,3,completed
O507005,C101306,P9999,02/04/2023,1,completed
O507006,C100148,P2093,01/05/2023,3,completed
O507007,C100674,P2124,10/29/2023,1,completed
O507008,C101059,P2248,05/17/2023,2,completed
O507009,C101239,P2181,06/28/2023,3,completed
O507010,C101134,P2269,08/27/2023,1,returned
O507011,C100846,P2152,10/26/2023,4,completed
O507012,C101283,P2123,06/27/2023,4,returned
O507013,C100898,P2026,04/18/2023,5,cancelled
O507014,C101379,P2160,05/13/2023,2,completed
O507015,C101348,P2127,11/03/2023,3,completed
O507016,C101242,P2194,01/14/2023,1,returned
O507017,C100022,P2258,11/21/2023,1,completed
O507018,C101497,P2159,04/30/2023,4,completed
O507019,C100754,P2193,11/20/2023,3,completed
O507020,C101191,P2039,05/14/2023,2,cancelled
O507021,C100808,P2165,12/22/2023,5,completed
O507022,C100260,P2180,07/10/2023,4,completed
O507023,C100013,P2057,07/07/2023,4,completed
O507024,C101164,P2008,10/18/2023,5,completed
O507025,C101308,P2001,11/23/2023,3,completed
O507026,C100818,P2297,05/22/2023,5,completed
O507027,C101411,P2104,02/14/2023,4,completed
O507028,C100244,P2098,07/27/2023,2,completed
O507029,C100105,P2155,05/07/2023,4,completed
O507030,C101376,P2282,02/13/2023,3,completed
O507031,C101096,P2067,03/28/2023,1,completed
O507032,C100121,P2291,03/19/2023,3,completed
O507033,C101127,P2075,08/12/2023,2,completed
O507034,C100954,P2082,11/13/2023,5,completed
O507035,C100933,P2199,08/12/2023,1,completed
O507036,C100067,P2278,06/13/2023,1,completed
O507037,C101223,P2236,11/06/2023,2,completed
O507038,C101048,P2228,02/05/2023,3,completed
O507039,C100636,P2037,01/11/2023,1,completed
O507040,C100534,P2265,09/28/2023,1,completed
O507041,C100682,P2027,06/09/2023,4,cancelled
O507042,C101194,P2119,06/12/2023,4,completed
O507043,C100260,P2267,03/23/2023,5,completed
O507044,C100373,P2189,05/11/2023,3,completed
O507045,C100322,P2242,03/08/2023,1,completed
O507046,C101190,P2199,12/10/2023,1,completed
O507047,C101257,P2227,07/30/2023,1,completed
O507048,C100591,P2074,06/30/2023,1,completed
O507049,C100975,P2004,09/11/2023,4,completed
O507050,C101005,P2047,02/14/2023,3,returned
O507051,C101210,P2210,01/16/2023,4,completed
O507052,C100577,P2087,02/27/2023,5,returned
O507053,C100341,P2061,01/22/2023,5,completed
O507054,C101237,P2127,06/20/2023,2,cancelled
O507055,C100834,P2172,12/15/2023,2,completed
O507056,C101293,P2233,05/07/2023,3,completed
O507057,C100518,P2164,07/17/2023,4,completed
O507058,C100169,P2041,09/13/2023,4,completed
O507059,C101452,P2005,01/21/2023,5,completed
O507060,C101353,P2236,12/05/2023,3,completed
O507061,C100131,P2113,01/25/2023,3,completed
O507062,C100757,P2178,04/29/2023,2,completed
O507063,C100405,P2190,11/10/2023,5,completed
O507064,C100119,P2008,12/17/2023,5,completed
O507065,C100408,P2038,11/26/2023,2,returned
O507066,C101456,P2235,08/29/2023,5,completed
O507067,C100285,P2184,01/11/2023,2,completed
O507068,C101313,P2266,04/14/2023,3,completed
O507069,C101441,P2255,01/19/2023,4,returned
O507070,C101080,P2281,09/11/2023,4,completed
O507071,C100546,P2069,11/27/2023,2,completed
O507072,C100428,P2145,09/17/2023,1,completed
O507073,C101101,P2214,03/07/2023,1,returned
O507074,C101014,P2297,02/25/2023,2,returned
O507075,C100831,P2184,07/07/2023,4,completed
O507076,C100166,P2003,04/21/2023,4,completed
O507077,C100672,P2123,04/11/2023,1,completed
O507078,C100444,P2087,08/06/2023,1,completed
O507079,C100089,P2107,09/10/2023,3,completed
O507080,C101143,P2017,10/13/2023,3,completed
O507081,C100906,P2089,06/01/2023,3,completed
O507082,C100914,P2262,06/25/2023,2,returned
O507083,C100787,P2296,09/06/2023,1,completed
O507084,C100576,P2233,07/06/2023,3,completed
O507085,C100962,P2215,12/12/2023,2,completed
O507086,C100086,P2124,09/17/2023,5,completed
O507087,C100049,P2062,07/31/2023,4,returned
O507088,C100146,P2241,01/22/2023,1,completed
O507089,C101293,P2075,03/13/2023,2,completed
O507090,C100800,P2062,03/22/2023,1,completed
O507091,C100798,P2082,08/21/2023,5,completed
O507092,C100602,P2252,04/16/2023,1,completed
O507093,C100391,P2243,03/23/2023,1,completed
O507094,C101444,P2022,05/07/2023,3,completed
O507095,C101470,P2243,04/08/2023,1,completed
O507096,C100780,P2154,12/12/2023,4,completed
O507097,C101364,P2193,10/07/2023,2,completed
O507098,C101055,P2184,03/22/2023,2,completed
O507099,C100823,P2253,09/19/2023,3,completed
O507100,C101001,P2197,12/28/2023,1,completed
O507101,C100401,P2175,08/08/2023,1,cancelled
O507102,C100297,P2114,12/25/2023,5,completed
O507103,C100856,P2204,08/20/2023,5,completed
O507104,C101273,P2234,03/05/2023,2,completed
O507105,C100484,P2197,11/27/2023,4,completed
O507106,C100951,P2154,02/22/2023,3,completed
O507107,C101296,P2106,04/13/2023,1,completed
O507108,C101494,P2071,07/14/2023,3,completed
O507109,C100487,P2179,10/03/2023,2,completed
O507110,C100688,P2012,07/07/2023,5,completed
O507111,C100886,P2221,11/05/2023,3,completed
O507112,C100167,P2129,09/30/2023,2,completed
O507113,C101498,P2057,07/29/2023,5,completed
O507114,C101292,P2051,08/13/2023,2,completed
O507115,C100655,P2239,01/12/2023,4,completed
O507116,C100306,P2058,04/16/2023,5,completed
O507117,C100044,P2161,11/05/2023,3,completed
O507118,C101149,P2163,01/14/2023,3,returned
O507119,C101483,P2104,03/14/2023,1,completed
O507120,C101145,P2125,06/19/2023,1,completed
O507121,C100314,P2213,11/27/2023,5,cancelled
O507122,C101321,P9999,01/07/2023,5,completed
O507123,C100169,P2045,09/20/2023,4,returned
O507124,C100773,P2172,03/21/2023,3,completed
O507125,C100083,P2184,02/13/2023,1,completed
O507126,C100198,P2143,01/30/2023,5,completed
O507127,C100533,P2221,07/27/2023,3,completed
O507128,C100016,P2075,06/07/2023,3,returned
O507129,C100730,P2233,04/18/2023,2,completed
O507130,C101372,P2270,06/25/2023,3,completed
O507131,C100246,P2167,08/19/2023,3,completed
O507132,C100399,P2276,07/31/2023,2,returned
O507133,C101276,P2083,09/22/2023,1,completed
O507134,C100133,P2156,07/10/2023,3,completed
O507135,C101417,P2114,01/02/2023,2,completed
O507136,C100548,P2160,12/23/2023,5,completed
O507137,C100353,P2097,11/17/2023,3,completed
O507138,C100476,P2274,01/29/2023,1,completed
O507139,C100645,P2077,11/12/2023,1,completed
O507140,C100846,P2288,05/07/2023,1,completed
O507141,C100175,P2045,02/11/2023,1,completed
O507142,C100489,P2268,03/31/2023,4,completed
O507143,C101026,P2235,02/10/2023,4,completed
O507144,C100314,P2174,04/06/2023,5,completed
O507145,C100741,P2272,04/03/2023,4,completed
O507146,C100053,P2138,10/23/2023,4,completed
O507147,C100107,P2132,11/25/2023,1,completed
O507148,C100416,P2049,06/24/2023,2,completed
O507149,C100187,P2166,06/04/2023,4,completed
O507150,C100732,P2116,02/27/2023,1,completed
O507151,C100412,P2176,08/13/2023,5,completed
O507152,C100278,P2019,03/25/2023,5,completed
O507153,C100233,P2094,07/14/2023,5,completed
O507154,C101049,P2015,05/22/2023,1,completed
O507155,C100418,P2047,04/22/2023,1,completed
O507156,C101332,P2248,11/18/2023,3,completed
O507157,C101392,P2101,12/07/2023,2,completed
O507158,C100096,P2173,05/11/2023,2,returned
O507159,C100701,P2217,01/07/2023,3,completed
O507160,C101409,P2284,12/16/2023,3,completed
O507161,C100818,P2094,05/18/2023,1,completed
O507162,C100280,P2188,05/02/2023,2,completed
O507163,C101310,P2144,01/17/2023,2,completed
O507164,C100607,P2046,07/16/2023,4,completed
O507165,C100159,P2104,02/23/2023,2,completed
O507166,C100092,P2156,10/30/2023,2,completed
O507167,C100050,P2077,07/20/2023,5,completed
O507168,C101049,P2144,02/09/2023,3,completed
O507169,C100232,P2299,09/06/2023,4,completed
O507170,C101489,P2185,07/12/2023,5,cancelled
O507171,C101029,P2142,05/29/2023,5,completed
O507172,C100192,P2206,02/14/2023,1,returned
O507173,C101008,P2278,02/08/2023,3,cancelled
O507174,C100202,P2230,10/04/2023,5,completed
O507175,C100599,P2180,08/02/2023,1,completed
O507176,C100523,P2243,04/08/2023,4,returned
O507177,C101171,P2237,09/17/2023,2,completed
O507178,C101018,P2269,03/14/2023,2,completed
O507179,C100254,P2041,05/30/2023,1,completed
O507180,C100960,P2130,10/30/2023,4,completed
O507181,C101427,P2112,06/05/2023,1,completed
O507182,C100870,P2297,12/25/2023,1,returned
O507183,C100685,P2171,04/09/2023,5,completed
O507184,C100399,P2140,09/21/2023,3,cancelled
O507185,C100486,P2097,02/05/2023,4,completed
O507186,C100570,P2106,05/22/2023,4,completed
O507187,C101452,P2274,11/05/2023,1,completed
O507188,C100890,P2158,02/13/2023,2,completed
O507189,C100258,P2157,05/24/2023,3,completed
O507190,C100146,P2218,04/06/2023,4,completed
O507191,C101196,P2061,08/25/2023,4,completed
O507192,C100716,P2001,07/26/2023,4,returned
O507193,C101005,P2088,08/10/2023,3,completed
O507194,C100558,P2186,05/28/2023,2,completed
O507195,C101445,P2144,12/19/2023,1,completed
O507196,C100475,P2201,05/21/2023,3,completed
O507197,C100352,P2213,07/22/2023,4,completed
O507198,C100305,P2192,06/02/2023,2,returned
O507199,C100153,P2254,05/10/2023,4,completed
O507200,C100206,P2180,09/23/2023,3,completed
O507201,C100010,P2104,07/31/2023,5,completed
O507202,C100000,P2011,04/29/2023,3,completed
O507203,C100257,P2036,02/25/2023,2,completed
O507204,C100784,P2133,09/20/2023,5,cancelled
O507205,C100970,P2189,02/02/2023,4,completed
O507206,C101079,P2091,03/25/2023,5,completed
O507207,C101148,P2223,09/16/2023,5,returned
O507208,C100601,P2278,12/11/2023,5,completed
O507209,C101063,P2028,08/07/2023,1,completed
O507210,C100816,P2130,12/11/2023,2,completed
O507211,C100907,P2267,01/10/2023,3,completed
O507212,C100138,P2066,10/18/2023,2,completed
O507213,C101196,P2142,10/13/2023,1,completed
O507214,C100007,P2294,04/17/2023,3,completed
O507215,C100950,P2037,04/21/2023,3,completed
O507216,C100172,P2091,12/13/2023,3,completed
O507217,C101226,P2082,08/08/2023,5,completed
O507218,C101301,P2114,10/14/2023,4,cancelled
O507219,C100432,P2107,03/05/2023,3,completed
O507220,C100807,P2152,06/10/2023,2,completed
O507221,C101288,P2130,10/13/2023,4,completed
O507222,C101398,P2125,05/17/2023,3,completed
O507223,C101263,P2289,06/24/2023,3,completed
O507224,C100136,P2291,04/17/2023,5,completed
O507225,C100338,P2257,01/29/2023,1,completed
O507226,C100132,P2108,10/25/2023,1,returned
O507227,C100979,P2032,09/19/2023,1,completed
O507228,C101282,P2045,07/09/2023,3,completed
O507229,C101424,P2297,10/05/2023,5,completed
O507230,C100195,P2042,06/12/2023,3,completed
O507231,C100134,P2017,12/25/2023,5,completed
O507232,C100855,P2183,09/28/2023,2,completed
O507233,C100632,P2046,11/24/2023,5,completed
O507234,C101155,P2020,12/04/2023,5,completed
O507235,C100110,P2090,02/28/2023,2,completed
O507236,C101472,P2122,05/27/2023,2,completed
O507237,C100226,P2076,09/03/2023,5,completed
O507238,C101174,P2209,10/16/2023,4,completed
O507239,C100173,P2092,10/06/2023,5,completed
O507240,C101023,P2173,11/07/2023,2,completed
O507241,C100177,P2090,11/13/2023,5,completed
O507242,C100812,P2269,11/14/2023,3,completed
O507243,C100365,P2209,05/16/2023,1,completed
O507244,C100315,P2048,11/04/2023,1,completed
O507245,C100782,P2133,11/13/2023,1,completed
O507246,C100187,P2009,03/23/2023,5,completed
O507247,C100124,P2000,06/03/2023,2,completed
O507248,C100088,P2094,02/18/2023,1,completed
O507249,C100220,P2004,05/11/2023,5,completed
O507250,C101200,P2000,10/22/2023,5,cancelled
O507251,C101163,P2253,12/27/2023,3,cancelled
O507252,C101461,P2061,07/24/2023,2,completed
O507253,C101248,P2283,08/16/2023,2,returned
O507254,C100676,P2156,07/15/2023,1,completed
O507255,C101240,P2214,07/21/2023,4,completed
O507256,C100341,P2260,12/21/2023,5,completed
O507257,C100363,P2137,03/20/2023,4,completed
O507258,C100600,P2126,05/27/2023,5,completed
O507259,C100188,P2019,11/15/2023,2,completed
O507260,C101149,P2157,08/25/2023,5,completed
O507261,C101483,P2247,07/05/2023,3,completed
O507262,C100405,P2196,08/23/2023,3,returned
O507263,C100750,P2170,07/27/2023,3,completed
O507264,C100550,P2256,01/08/2023,4,completed
O507265,C101325,P2030,06/18/2023,2,completed
O507266,C100016,P2292,11/15/2023,5,completed
O507267,C100387,P2139,11/19/2023,5,completed
O507268,C100499,P2107,01/25/2023,3,completed
O507269,C100885,P2176,11/28/2023,4,completed
O507270,C100422,P9999,09/16/2023,3,completed
O507271,C101055,P2152,02/08/2023,5,returned
O507272,C100138,P2249,01/28/2023,4,returned
